사업자번호,address,industry,ind_rank,payroll,new_payroll,employee,employment,resignation,cmp_years
1018535231,"서울 강남구 학동로 336, 1층","(G47813)화장품, 비누 및 방향제 소매업",5,"~ 4,000만원 미만","~ 4,000만원 미만",400명 이상 ~ 700명 미만,29.73 % (121                                            명),27.27 % (111                                            명),20 년
1018535319,,,,,,,,,
1018535930,"서울 강남구 영동대로 417, 3층",(G46443)화장품 및 화장용품 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,40.54 % (15                                            명),59.46 % (22                                            명),19 년
1018536341,서울 서초구 남부순환로 2215,(G46464)운동 및 경기용품 도매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),19 년
1018537165,전북 전주시 완산구 전동성당길 8,(C14491)모자 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,16.67 % (1                                            명),16.67 % (1                                            명),20 년
1018537433,,,,,,,,,
1018538131,,,,,,,,,
1018538785,"경기 하남시 산곡동로86번길 8-1, 2호",(I56122)일식 음식점업,5,"~ 4,000만원 미만","~ 4,000만원 미만",200명 이상 ~ 400명 미만,54.88 % (45                                            명),56.10 % (46                                            명),12 년
1018539203,"서울 성북구 정릉로 165, 4층",(I56111)한식 일반 음식점업,5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,15.15 % (10                                            명),13.64 % (9                                            명),11 년
1018539329,,,,,,,,,
1018539334,,,,,,,,,
1018540239,"서울 중구 삼일대로 343, 7층 113호","(N75992)전시, 컨벤션 및 행사 대행업",6,"~ 4,000만원 미만","~ 4,000만원 미만",-,9.09 % (1                                            명),90.91 % (10                                            명),14 년
1018541072,"서울 송파구 올림픽로35가길 10, B동 605호",상품 종합 도매업,,,,,,,
1018541086,"서울 송파구 올림픽로35가길 10, B동 605호",상품 종합 도매업,,,,,,,
1018541811,,,,,,,,,
1018542275,,,,,,,,,
1018543556,강원 강릉시 구정면 현천길 25,(C10791)커피 가공업,4,"~ 4,000만원 미만","~ 4,000만원 미만",200명 이상 ~ 400명 미만,83.94 % (277                                            명),75.15 % (248                                            명),- 년
1018545364,"서울 강남구 테헤란로8길 25, 4층",(G46325)커피 및 차류 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,84.62 % (33                                            명),100.00 % (39                                            명),12 년
1018601005,"서울 구로구 디지털로30길 28, 1313호, 1314호, 1315호",응용 소프트웨어 개발 및 공급업,,,,,,,
1018601723,"서울 양천구 목동서로 159-1, 19층,20층",(N75993)신용 조사 및 추심 대행업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",700명 이상 ~ 1000명 미만,18.69 % (54                                            명),30.10 % (87                                            명),18 년
1018602042,경기 화성시 마도면 화성로785번길 71,(G46721)1차 금속제품 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,23.08 % (3                                            명),0.00 % (0                                            명),18 년
1018603420,"서울 광진구 자양로 129, 5층",부동산 중개 및 대리업,,,,,,,
1018604394,서울 중구 통일로 10,(H50112)외항 화물 운송업,5,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",1명 이상 ~ 20명 미만,5.56 % (1                                            명),5.56 % (1                                            명),18 년
1018604716,"서울 강남구 테헤란로37길 13-6, 7층","(H52992)화물운송 중개, 대리 및 관련 서비스업",6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,51.35 % (19                                            명),32.43 % (12                                            명),18 년
1018605184,"서울 강남구 테헤란로88길 10, 321호",(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,33.33 % (4                                            명),16.67 % (2                                            명),18 년
1018605641,경북 포항시 북구 흥해읍 영일만항로 151,(H52921)항구 및 기타 해상 터미널 운영업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),18 년
1018606524,"서울 서초구 방배로 131, 8층",(N74211)건축물 일반 청소업,4,"~ 4,000만원 미만","~ 4,000만원 미만",400명 이상 ~ 700명 미만,46.03 % (29                                            명),63.49 % (40                                            명),18 년
1018608463,"서울 중구 청계천로 100, 동관 16층",(K64992)지주회사,,,,,,,
1018608916,"서울 강남구 언주로 609, 8층",(G46491)가방 및 보호용 케이스 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,62.82 % (49                                            명),58.97 % (46                                            명),18 년
1018610391,"서울 마포구 마포대로 45, 13층","(H52992)화물운송 중개, 대리 및 관련 서비스업",6,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,18.33 % (11                                            명),15.00 % (9                                            명),- 년
1018610601,서울 영등포구 여의대로 70,(K64209)기타 금융 투자업,,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,20.69 % (12                                            명),118.97 % (69                                            명),18 년
1018610616,서울 종로구 창경궁로 136,(G46329)기타 가공식품 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",100명 이상 ~ 200명 미만,13.22 % (16                                            명),21.49 % (26                                            명),18 년
1018611594,"서울 서초구 서운로6길 17, 2층",그 외 기타 분류 안된 금융업,,,,,,,
1018612953,"경기 평택시 포승읍 진목길 6, 2층",(J58113)일반 서적 출판업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,55.56 % (5                                            명),55.56 % (5                                            명),17 년
1018613312,서울 종로구 돈화문로 5-2,(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),- 년
1018613592,"경기 성남시 분당구 정자일로 155, N동 16층",상품 종합 도매업,,,,,,,
1018614117,서울 종로구 성균관로 73,(F41100)건물 건설업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),17 년
1018614757,"서울 종로구 대학로 117, 3층",(G46441)의약품 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,33.33 % (2                                            명),16.67 % (1                                            명),17 년
1018614887,서울 종로구 자하문로 280,(G47219)기타 식료품 소매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,42.86 % (9                                            명),23.81 % (5                                            명),17 년
1018616129,서울 종로구 율곡로 194,(M71531)경영 컨설팅업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,39.13 % (9                                            명),43.48 % (10                                            명),17 년
1018616677,"서울 서초구 바우뫼로41길 87, 3층",외항 화물 운송업,,,,,,,
1018616681,"서울 종로구 종로1길 42, 1305호","(H52992)화물운송 중개, 대리 및 관련 서비스업",6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,15.79 % (3                                            명),10.53 % (2                                            명),17 년
1018617259,서울 종로구 북촌로 31-14,(G47841)예술품 및 골동품 소매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),17 년
1018618980,대전광역시 서구 관저동655,(L68121)주거용 건물 개발 및 공급업,6,,,,,,
1018619368,"서울 송파구 충민로 66, T동 9114호",(L68122)비주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,100.00 % (5                                            명),60.00 % (3                                            명),17 년
1018619975,서울 종로구 동숭길 130-5,(C14199)그 외 기타 봉제의복 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,25.00 % (2                                            명),12.50 % (1                                            명),17 년
